1	7.652900
2	6.479200
3	7.249900
4	6.333400
5	5.657100
6	4.513600
7	3.300100
8	3.269600
9	2.164700
10	1.676900
11	2.077600
12	1.307400
13	1.187100
14	1.333700
15	0.786800
16	1.147200
17	0.940000
18	0.869800
19	1.442400
20	1.213800
21	1.155500
22	1.230000
23	1.305800
24	0.998500
25	1.107500
26	0.913100
27	0.931400
28	0.905700
29	0.631100
30	1.022000
31	1.200300
32	0.737900
33	0.679500
34	1.053400
35	1.084000
36	0.821200
37	0.853000
38	1.283600
39	0.685300
40	0.568800
41	0.604400
42	0.932800
43	0.924600
44	1.097200
45	1.541100
46	0.891200
47	0.569000
48	0.800300
49	0.669100
50	1.333400
51	0.700300
52	1.395300
53	0.925900
54	0.720500
55	0.904300
56	0.613800
57	0.835100
58	0.809900
59	0.981100
60	0.748600
61	1.153100
62	0.921400
63	0.832000
64	0.809900
65	1.183800
66	1.071400
67	0.741800
68	1.121900
69	0.777900
70	1.093300
71	0.908000
72	0.640400
73	1.192300
74	1.008300
75	0.659000
76	0.605700
77	1.375100
78	1.169900
79	0.393100
80	1.218600
81	1.022700
82	1.073900
83	0.638400
84	1.380200
85	0.792300
86	0.909000
87	0.852900
88	0.812700
89	1.054400
90	0.834200
91	0.787900
92	0.954300
93	0.667400
94	0.727700
95	0.821700
96	1.248400
97	0.659600
98	0.661600
99	1.295400
100	0.862800
101	0.809300
102	1.279800
103	0.474600
104	0.853500
105	0.386200
106	0.377100
107	0.687200
108	0.632700
109	0.492500
110	0.871200
111	0.801500
112	0.560200
113	0.631500
114	1.530600
115	0.904300
116	0.986700
117	0.607900
118	0.926900
119	1.082400
120	0.449400
121	0.405900
122	0.670000
123	0.689600
124	0.967400
125	0.688600
126	0.397300
127	0.737700
128	0.477600
129	0.894700
130	0.648700
131	1.126500
132	0.646100
133	0.853800
134	0.577800
135	0.512300
136	0.625600
137	1.076200
138	0.706700
139	0.596300
140	0.528300
141	0.915200
142	0.708200
143	0.871800
144	0.843000
145	1.040600
146	0.595900
147	0.998600
148	0.993600
149	1.058800
150	0.485000
151	0.778800
152	0.662300
153	0.776200
154	0.659400
155	0.922100
156	0.866200
157	0.862900
158	0.766400
159	0.794400
160	0.694800
161	0.767300
162	0.780800
163	0.820500
164	0.746600
165	0.855200
166	0.834300
167	1.057300
168	0.755500
169	0.307300
170	1.528000
171	0.440900
172	0.684400
173	0.962300
174	1.145300
175	1.066200
176	0.975000
177	0.920600
178	0.395600
179	0.610600
180	1.143700
181	0.827700
182	0.619800
183	0.878200
184	0.747700
185	0.819200
186	0.591200
187	0.860300
188	0.693400
189	0.779800
190	0.830000
191	0.607100
192	0.895000
193	0.699900
194	0.394500
195	0.639800
196	0.747200
197	0.678700
198	0.508500
199	0.559500
200	0.727400
201	1.090800
202	0.847000
203	0.815600
204	0.879300
205	0.459500
206	0.694800
207	0.556800
208	0.708500
209	1.158000
210	0.955400
211	0.781500
212	0.841200
213	0.525700
214	0.768600
215	0.578500
216	0.369400
217	0.739100
218	0.817200
219	0.598700
220	0.976300
221	0.449500
222	0.550600
223	0.585200
224	0.735300
225	0.603700
226	0.599800
227	0.636500
228	0.616900
229	0.817000
230	0.862500
231	1.012700
232	0.989800
233	0.584800
234	0.736300
235	0.605400
236	0.915200
237	0.582800
238	0.614800
239	0.416200
240	0.556000
241	0.846800
242	0.171900
243	0.639100
244	0.559000
245	0.678000
246	0.518100
247	0.734700
248	0.500500
249	0.790200
250	0.382400
251	0.499600
252	0.383900
253	0.623700
254	0.286400
255	0.695200
256	0.732200
257	0.954200
258	0.820900
259	0.390400
260	0.527000
261	0.583100
262	1.540900
263	0.701800
264	0.777900
265	0.680900
266	0.273800
267	0.351300
268	0.643300
269	0.610100
270	0.395400
271	0.798900
272	0.492600
273	0.523800
274	0.643400
275	0.715200
276	0.894900
277	0.664000
278	0.392900
279	0.446700
280	0.438700
281	0.568000
282	0.496200
283	0.707500
284	0.470200
285	0.612300
286	1.248700
287	0.544800
288	0.453500
289	0.762200
290	0.626600
291	0.522800
292	0.787200
293	0.837200
294	0.315600
295	0.359000
296	0.597500
297	0.948700
298	0.610000
299	0.903500
300	0.796500
301	0.531200
302	0.614200
303	0.805700
304	0.947700
305	0.478500
306	0.407200
307	0.336000
308	0.395400
309	0.728000
310	0.441900
